ms_record_file_location,ms_level_uri,unique_xpath,author_position_in_sequence,author_text_node,author-element-text-node,syriaca_headword_possibility1,syriaca_headword_current,author_uri_current,title_text_node,parent_item,author_uri_possibility1,author_uri_possibility2,author_uri_corrected,author_uri_consolidated,author_uri_corrected,author_role_current,author_role_corrected,msItem_xml-id,rubric,incipit,explicit,finalRubric,status,asignee,syriaca_notes,wright_catalogue_location,wright_entry_roman_numeral,shelf_mark,locus_start
/data/tei/326.xml,http://syriaca.org/manuscript/326,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"A metrical discourse of Ephraim, on the End of the World and the recompense of the righteous and wicked at the day of the resurrection",,,,,http://syriaca.org/person/13,,,,a1,ܕܥܠ ܚܪܬܐ ܘܡܪܬܝܢܘܬܐ ܕܡ̇ܚܘܐ ܕܡܢܐ ܡܬܦܪ̈ܥܝܢ ܙܕܝ̈ܩܐ ܘܚ̈ܛܝܐ ܒܝܘܡܐ ܕܢܘܚܡܐ ܕܡܪܝ ܐܦܪܝܡ ܏ܘܫ,,,,ready to ingest,Joseph DAlfonso,,752-754,DCCLXXVII,Add MS 14590,1a
/data/tei/341.xml,http://syriaca.org/manuscript/341,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Paraenetic discourse of Ephraim,,,,,http://syriaca.org/person/13,,,,a2,ܕܥܠ ܡܪܬܝܢܘܬܐ,ܒܥܝܢܐ ܕܪܘܚܐ ܐܫܥܝܐ̣. ܚܙܝܗܝ ܗܘܐ ܠܥܠܡܐ ܕܥܒ̇ܪ ܠܗ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:715-717,DCCLV,Add MS 14605,41a
/data/tei/344.xml,http://syriaca.org/manuscript/344,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Metrical discourse of Ephraim of the dead,,,,,http://syriaca.org/person/13,,,,p1a3,ܕܥܢܝ̈ܕܐ,,,,ready to ingest,Joseph DAlfonso,,II:733-734,DCCLXVI,Add MS 14608 foll. 1-97,69a
/data/tei/35.xml,http://syriaca.org/manuscript/35,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,The life of Abraham Kidunaya ܡܪܝ ܐܒܪܗܡ ܩܝܕܘܢܝܐ,"""Lives of Saints"". Foll. 109-152",,,,http://syriaca.org/person/13,,,,p2b1,,,,,ready to ingest,Joseph DAlfonso,,III:1090,DCCCCXLII,Add MS 12160 foll. 109-152,109a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Extracts from Ephraim,,,,,http://syriaca.org/person/13,,,,a4,,,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,83a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Concerning offerings and alms on behalf of the Dead,"Ephraim. ""Extracts from Ephraim"". Foll. 83a-84",,,,http://syriaca.org/person/13,,,,c1,ܡܛܠ ܩܘܪ̈ܒܢܐ ܘܙܕ̈ܩܬܐ ܕܗ̈ܘܝܢ ܚܠܦ ܥ̈ܢܝܕܐ,ܓܙܐ ܕܪ̈ܚ̣ܡܐ ܝܗ̣ܒ ܟܠ ܦܘܼܪ̈ܣܝܢ. ܕܐܦ ܥܠܠܬ̈ܐ ܪܟ̇ܒ ܘܐܣܓܝ. ܕܡܝ̣ܬܐ ܒܚ̈ܝܐ ܡ̣ܨܐ ܡܙܕܕܩ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,83a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On the same subject,"Ephraim. ""Extracts from Ephraim"". Foll. 83a-84",,,,http://syriaca.org/person/13,,,,c2,ܕܥܠ ܥܢܝ̈ܕܐ,ܚܘܒܐ ܙܩܬܢܝ ܕܐ̇ܡܪ ܗܫܐ ܥܠ ܥܢܝ̈ܕܐ̇. ܐܢ ܗ̣ܘ ܕܝܬܪܝܢ ܡܢ ܩܘܪܒܢܐ ܕܥܒܕܝܢ ܚ̈ܝܐ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,83b
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[3]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On the same subject,"Ephraim. ""Extracts from Ephraim"". Foll. 83a-84",,,,http://syriaca.org/person/13,,,,c3,,ܡܪܢ ܒܥܠܝܬܐ ܦܩܕ ܠܬܠܡ̈ܝܕܘܗܝ̣. ܕܗ̣ܘܘ ܡܬܕܟܪܝܢ ܘܥܒ̇ܕܝܢ ܕܘܟܪܢܗ̣. ܥܕܡܐ ܠܡܐܬܝܬܗ ܕܬܪ̈ܬܝܢ ܕܐܬ̇ܐ ܒܗ̇. ܏ܘܫ,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,83b
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Extracts from the fourth discourse against False Doctrines,"Ephraim. ""Extracts from Ephraim"". Foll. 83a-84",,,,http://syriaca.org/person/13,,,,c4,ܡܢ ܡܐܡܪܐ ܕܐܪ̈ܒܥܐ ܕܠܘܩܒܠ ܝܘ̈ܠܦܢܐ,ܐܠܐ ܟܒܪ ܡܫܬܒܗܪܝܢ ܒܗܕܐ̣ ܕܗܐ ܐܫ̇ܦܝܢ ܠܚܘܝܐ̣. ܘܠܚ̇ܫܝܢ ܠܥܩܪܒܐ. ܘܡܙܕܟܝܐ ܠܡ ܥܪܝܡܘܬܗ ܕܚܘܝܐ ܡܢ ܠܘܚܫܬܐ. ܘܡܬܐܫܦܐ ܘܡܙܕܟܝܐ ܥܡܗ̣ ܐܦ ܡܪܬܗ̇ ܕܥܩܪܒܐ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,84a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[8]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Admonitory discourse of Ephraim,,,,,http://syriaca.org/person/13,,,,a8,ܕܥܠ ܡܟܣܢܘܬܐ,ܨܝܡܐ ܕܣ̇ܢܐ ܠܐܚܘܗܝ̣. ܐܣܘܛܐ ܚܫܝܒ ܠܐܠܗܐ. ܩܕܝܫܐ ܕܒܝ̣ܫ ܠܟܢܬܗ̣. ܠܡܫܝܚܐ̣ ܐܝܟ ܙ̇ܢܝܐ ܗܘ.,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,86b
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[10]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Two extracts from Ephraim,,,,,http://syriaca.org/person/13,,,,a10,,,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,87a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[10]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,First extract,"Ephraim. ""Two extracts from Ephraim"". Foll. 87a-87b",,,,http://syriaca.org/person/13,,,,d1,ܡܢܗ ܕܦܓܪܐ ܐܝܠܦ ܢܘܚܡܗ. ܕܐܝܟܢ ܕܗ̣ܘܘ ܓܪ̈ܡܘܗܝ ܥܦܪܐ̣ ܗ̇ܘܝܢ ܓܪ̈ܡܐ ܡܢ ܕܚܝܚܗ܀,,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,87a
/data/tei/350.xml,http://syriaca.org/manuscript/350,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[10]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Second extract,"Ephraim. ""Two extracts from Ephraim"". Foll. 87a-87b",,,,http://syriaca.org/person/13,,,,d2,,ܙܪܝܩܝܢ ܐܢܘܢ ܚܝ̈ܐ ܗܟܝܠ ܟܠܗܘܢ ܒܟܠܗ̇ ܐܢܫܘܬܐ̣. ܕܢܗܘܐ ܥܒ̇ܕ ܒܪܢܫܐ̇. ܐܓܘܢܐ ܒܓܘ ܪܥܝܢܗ.,,,ready to ingest,Joseph DAlfonso,,II:696-701,DCCLIII,Add MS 14612,87b
/data/tei/351.xml,http://syriaca.org/manuscript/351,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"Extracts from a work of Ephraim , entitled, ""the Book of Sentences or Maxims""",,,,,http://syriaca.org/person/13,,,,p1a5,ܟܬܒܐ ܕܪ̈ܥܝܢܐ,ܡܢܐ ܢܫ̣ܐܠܟ̇ ܐܒܐ̣ ܐܠܦܝܢܝ. ܠܐ ܗܘ̣ܬ ܓܝܪ ܕܟܠܢܫ ܕܢܕܥ ܡܢܐ ܢܫ̣ܐܠ ܡܢܟ. ܦܘܡܢ ܠܘܬ ܒܪܢܫܐ ܡܠܬܢ ܗܝ. ܒܗ̇ ܓܝܪ ܡܫܬܘܕܥ ܨܒܝܢܢ. ܦܘܡܢ ܕܝܢ ܠܘܬ ܐܠܗܐ̣ ܫ̣ܬܩܢ ܗܘ. ܝܕܥ̇ ܗܘ ܓܝܪ ܫ̈ܐܠܬܐ ܕܨܝܪ̈ܢ ܒܗ,,,ready to ingest,Joseph DAlfonso,,2:810-815,DCCCVI,"Add. MS 14,613, upper text",118a
/data/tei/351.xml,http://syriaca.org/manuscript/351,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[15]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"Additional extracts from the work of Ephraim entitled ""the Book of Sentences or Maxims""",,,,,http://syriaca.org/person/13,,,,p1a15,ܡܢ ܟܬܒܐ ܕܡܬܩܪܐ ܕܪ̈ܥܝܢܐ,ܠܐ ܬܫܒܩܢܝ ܨܝܕ ܪ̈ܥܝܢܝ̣. ܕܠܐ ܬܘܒ ܢܡܪܕܘܢ ܠܗܘܢ ܥܠܝܟ ܨ̈ܒܝܢܝ. ܠܐ ܬܪܫܠ ܠܗ̇ ܥܠܝ ܠܪܓܬܐ̣. ܕܠܐ ܬܬ݀ܦܠܓ ܠܗ̇ ܥܠܝܟ ܚܐܪܘܬܐ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,2:810-815,DCCCVI,"Add. MS 14,613, upper text",
/data/tei/351.xml,http://syriaca.org/manuscript/351,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[18]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"Two discourses of Ephraim , entitled, on the Mercy of the Most High, in the form of dialogues between Ephraim and a disciple",,,,,http://syriaca.org/person/13,,,,p1a18,,,,,ready to ingest,Joseph DAlfonso,,2:810-815,DCCCVI,"Add. MS 14,613, upper text",182b
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[10]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"Extract from a discourse of Ephraim, on the warfare with Satan",,,,,http://syriaca.org/person/13,,,,p1a10,ܡܢ ܡܐܡܪܐ ܕܥܠ ܩܪܒܗ ܕܣܛܢܐ,ܚ̇ܘܣ ܡܪܢ ܥܠ ܐܢܫܘܬܢ: ܕܣ̇ܓܝ ܦܫܝܩܐ ܡܦܘܠܬܗ̇. ܕܠܐ ܢܬܟ̇ܫܠܘܢ ܦܪ̈ܘܫܐ: ܡܐ ܕܩ̇ܪܝܢ ܒܚܘܒܐ ܡ̈ܠܝ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:832-833,DCCCXVII,Add MS 14614 foll. 1-79,75b
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[3]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Two discourses of Ephraim on the Mercy of the Most High,,,,,http://syriaca.org/person/13,,,,p2a3,ܕܥܠ ܪܚܡܬ ܥܠܝܐ,,,,ready to ingest,Joseph DAlfonso,,II:745-746,DCCLXXIII,Add MS 14614 foll. 80-127,109b
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Five discourses of Ephraim,,,,,http://syriaca.org/person/13,,,,p1a1,,,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",2b
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On tranquillity and silence,"Ephraim. ""Five discourses of Ephraim"". Foll. 2b-",,,,http://syriaca.org/person/13,,,,p1b1,ܕܥܠ ܫܠܝܐ ܘܫܬܩܐ,ܐܚܒ ܫܠ̣ܝܐ ܬܠܡܝܕܐ. ܕܒܗ ܬܫܟܚ ܬ̇ܚܐ ܢܦܫܟ.,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",2b
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On the perfection of the brethren,"Ephraim. ""Five discourses of Ephraim"". Foll. 2b-",,,,http://syriaca.org/person/13,,,,p1b2,ܕܥܠ ܓܡܝܪܘܬܐ ܕܐܚ̈ܐ,ܒܩܪܒܐ ܟ̈ܐܢܐ ܪܡܝܢ ܐܢܬܘܢ܆ ܚܒ̈ܝܒܝ ܠܐ ܬܬܪܦܘܢ.,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",4b
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[3]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"On the words of Isaiah|The sinner shall be taken away, that he may not see the glory of the Lord","Ephraim. ""Five discourses of Ephraim"". Foll. 2b-",,,,http://syriaca.org/person/13,,,,p1b3,ܥܠ ܗ̇ܝ ܕܐܡܪ ܐܫܥܝܐ. ܕܢܬܬܪܝܡ ܚܛܝܐ ܕܫܘܒܚܗ ܕܡܪܝܐ ܠܐ ܢܚܙܐ,ܐܝܠܝܢ ܕܩܪܝܢ ܒܟ̈ܬܒܐ: ܘܫܡܥܝܢ ܨܝܬܝܢ ܡ̈ܠܝܗܘܢ. ܒܥܝܢܐ ܫܦܝܬܐ ܕܪܥܝܢܐ: ܐܣܬܟܠ ܦ̈ܬܓܡܝܗܘܢ.,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",8a
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On the martyrs,"Ephraim. ""Five discourses of Ephraim"". Foll. 2b-",,,,http://syriaca.org/person/13,,,,p1b4,ܕܥܠ ܣܗ̈ܕܐ,ܗܐ ܚ̈ܝܐ ܒܓܪ̈ܡܐ ܕܣ̈ܗܕܐ̣ ܘܡܢܘ ܕܢܫܪ ܕܠܐ ܚ̈ܝܝܢ. ܗܐ ܣܝ̈ܡܬܐ ܚ̈ܝܬܐ̣ ܘܡ̇ܢ ܢܬܦܠܓ ܥܠ ܗܕܐ.,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",10a
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[5]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"On wizards, soothsayers, and diviners, and on the end of the world","Ephraim. ""Five discourses of Ephraim"". Foll. 2b-",,,,http://syriaca.org/person/13,,,,p1b5,ܕܥܠ ܚܪ̈ܫܐ ܘܠܚ̈ܘܫܐ ܘܩ̈ܨܘܡܐ̣. ܘܥܠ ܚܪܬܐ ܘܫܘܠܡܐ,ܡܢ ܩܪܝܢܐ ܕܟ̈ܬܒܐ ܘܡܢ ܦܘܫܩܐ ܕܡ̈ܠܝܗܘܢ: ܘܡܢ ܙܒ̈ܢܐ ܘܫܘ̈ܚܠܦܝܗܘܢ܆ ܚܪܬܗ ܕܙܒܢܐ ܡܛܝܬ ܠܗ̇. ܘܒ̈ܢܝܢܫܐ ܒܛܝܠܝܢ.,,,ready to ingest,Joseph DAlfonso,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",12b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Letter of Ephraim to the monks who dwelt in the mountains,,,,,http://syriaca.org/person/13,,,,p1a4,ܐܝܓܪܬܐ ܕܡܪܝ ܐܦܪܝܡ ܠܘܬ ܛܘܪ̈ܝܐ.,,,,ready to ingest,Joseph DAlfonso,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",13b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[6]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Extracts from Ephraim,,,,,http://syriaca.org/person/13,,,,p1a6,,,,,ready to ingest,Joseph DAlfonso,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",22b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[6]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,From a discourse against Bardesanes,"Ephraim. ""Extracts from Ephraim"". Foll. 22b-",,,,http://syriaca.org/person/13,,,,p1b27,ܡܢ ܡܐܡܪܐ ܕܠܘܩܒܠ ܒܪ ܕܝܨܢ,,,,ready to ingest,Joseph DAlfonso,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",22b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[6]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,On virginity,"Ephraim. ""Extracts from Ephraim"". Foll. 22b-",,,,http://syriaca.org/person/13,,,,p1b28,ܕܥܠ ܒܬܘܠܘܬܐ,ܫܠܘܚܝܗܝ ܐܘ ܦܓܪܐ܇ ܠܒܪܢܫܐ ܗ̇ܘ ܥܬܝܩܐ. ܕܣ̣ܢܐ ܗܘ ܟܠܗ.,,,ready to ingest,Joseph DAlfonso,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",23a
/data/tei/364.xml,http://syriaca.org/manuscript/364,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,The Testament of Ephraim,,,,,http://syriaca.org/person/13,,,,a1,ܕܝܬܝܩܐ ܕܩܕܝܫܐ ܘܠܒܝ̣ܫ ܠܐܠܗܐ ܡܪܝ ܐܦܪܝܡ ܡܠܦܢܐ,,,,ready to ingest,Joseph DAlfonso,,2:781-782,DCCXCI,Add MS 14624,1a
/data/tei/374.xml,http://syriaca.org/manuscript/374,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Metrical discourses of Ephraim,,,,,http://syriaca.org/person/13,,,,p1a2,,,,,ready to ingest,Joseph DAlfonso,,II:818-819,DCCCX,Add MS 14630 foll. 1-27,13a
/data/tei/374.xml,http://syriaca.org/manuscript/374,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,A fragment,"Ephraim. ""Metrical discourses of Ephraim"". Foll. 13a-15",,,,http://syriaca.org/person/13,,,,p1b1,,,ܒܝܘܡ ܦܘܪܥܢܐ ܠܦܘܪܥܢܐ,,ready to ingest,Joseph DAlfonso,,II:818-819,DCCCX,Add MS 14630 foll. 1-27,13a
/data/tei/374.xml,http://syriaca.org/manuscript/374,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,A funeral discourse on strangers,"Ephraim. ""Metrical discourses of Ephraim"". Foll. 13a-15",,,,http://syriaca.org/person/13,,,,p1b2,ܥܠ ܐܟܣ̈ܢܝܐ,ܟܡܐ ܚܢܝܓܐ ܫܢܬܗ ܕܡܘܬܟ̣. ܘܡܪܝܪ ܝܘܡܗ ܕܥܘܢܕܢܟ. ܏ܘܫ.,,,ready to ingest,Joseph DAlfonso,,II:818-819,DCCCX,Add MS 14630 foll. 1-27,13b
/data/tei/418.xml,http://syriaca.org/manuscript/418,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[15]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"Discourse of Ephraim against wizards , charmers and soothsayers , and on the end of the world",,,,,http://syriaca.org/person/13,,,,a15,ܕܩܕܝܫܐ ܡܪܝ ܐܦܪܝܡ. ܡܐܡܪܐ ܕܥܠ ܚܪ̈ܫܐ ܘܠܚ̈ܘܫܐ ܘܩܨ̈ܘܡܐ ܘܥܠ ܚܪܬܐ ܘܫܘܠܡܐ,ܡܢ ܩܪܝܢܐ ܕܟܬܒ̈ܐ̣. ܘܡܢ ܦܘܫܩܐ ܕܡ̈ܠܝܗܘܢ܇ ܘܡܢ ܙܒ̈ܢܐ ܘܫܘܚ̈ܠܦܝܗܘܢ. ܚܪܬܐ ܕܥܠܡܐ̣ ܩ̣ܪܒ̣ܬ݀ ܠܗ̇,,,ready to ingest,Joseph DAlfonso,,3:1103-1107,DCCCCXLIX,Add MS 14650,149a
/data/tei/419.xml,http://syriaca.org/manuscript/419,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Discourse of Ephraim on the Prophet Elijah and the Widow of Zarephath,"""Discourses by several writers"". Foll. 163b-214",,,,http://syriaca.org/person/13,,,,p1b11,ܡܐܡܪܐ ܕܣܡ ܠܛܘܒܢܐ ܡܪܝ ܐܦܪܝܡ ܥܠ ܡܪܝ ܐܠܝܐ ܟܕ ܫܕܪܗ ܡܪܢ ܠܨܪܦܬ ܨܝܪܢ ܨܝܪ ܐܪܡܡܠܬܐ .ܡܛܠ ܕܟܦܢ,ܥܒ̣ܕܐ ܕܪܚ̇ܡ ܠܗ ܡܪܗ. ܥܠ ܟܠ ܕܐܝܬ ܠܗ ܡ̇ܫܠܛ ܠܗ. ܐܢ ܕܝܢ ܓܕܫܐ ܘܣ̇ܢܐ ܠܗ. ܡܢ ܟܠ ܕܐܝܬ ܠܗ ܓ̇ܠܙ ܠܗ. ܏ܘܫ,,,ready to ingest,Joseph DAlfonso,,3:1101-1103,DCCCCXLVIII,Add MS 14651 upper text,186
/data/tei/419.xml,http://syriaca.org/manuscript/419,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Discourse of Ephraim on the Female Sinner,"""Discourses by several writers"". Foll. 163b-214",,,,http://syriaca.org/person/13,,,,p1b13,ܡܐܡܪܐ ܕܣܝܡ ܠܛܘܒܢܐ ܡܪܝ ܐܦܪܝܡ ܕܥܠ ܚܛܝܬܐ ܕܐܬܟܪܗܬ ܒܚܛܝܬܐ,ܫܡܥܘ ܘܐܬܠܒܒܘ ܚܒ̈ܝܒܝ. ܕܟܡܐ ܡܪܚܡܢ ܐܠܗܐ. ܠܚ̇ܛܝܬܐ ܫܒ̣ܩ ܠܗ̇ ܚ̈ܘܒܝܗ̇. ܐܦ ܣܡܟܗ̇ ܕܡ̇ܥܩܐ ܗܘܬ. ܏ܘܫ,,,ready to ingest,Joseph DAlfonso,,3:1101-1103,DCCCCXLVIII,Add MS 14651 upper text,196a
/data/tei/422.xml,http://syriaca.org/manuscript/422,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,Selections from the prose writings of Ephraim,,,,,http://syriaca.org/person/13,,,,a4,,,,,ready to ingest,Joseph DAlfonso,,III:1081-1083,DCCCCXXXV,Add MS 14654,34a
/data/tei/422.xml,http://syriaca.org/manuscript/422,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[1]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,"A discourse on Simon the Pharisee and the woman that was a sinner ( S. Luke, ch. vii. 36—50 ).","Ephraim. ""Selections from the prose writings of Ephraim"". Foll. 34a-50",,,,http://syriaca.org/person/13,,,,b14,,,,,ready to ingest,Joseph DAlfonso,,III:1081-1083,DCCCCXXXV,Add MS 14654,34a
/data/tei/422.xml,http://syriaca.org/manuscript/422,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/msItem[2]/author,1,Ephraim,Ephraim,#N/A,Ephrem,http://syriaca.org/person/13,A fragment of another discourse on S. Simeon the Aged and the Presentation of our Lord.,"Ephraim. ""Selections from the prose writings of Ephraim"". Foll. 34a-50",,,,http://syriaca.org/person/13,,,,b15,,,,,ready to ingest,Joseph DAlfonso,,III:1081-1083,DCCCCXXXV,Add MS 14654,42a
