localId,fileName,uri,shelfmark,form,materialAttribute,materialTextNode,physicalDescription,updatedForm,updatedMaterialAttribute,updatedMaterialTextNode,status,assignee,notes
464,/data/tei/834.xml,http://syriaca.org/manuscript/836,Add MS 17182 foll. 100-175,codex,perg,Vellum,"Vellum, about 9 7/8 in. by 8 ¼ , consisting of 76 leaves (Add. 17,182, foll. 100—174), a few of which are slightly stained and torn, especially foll. 100—102 and 173—174. The quires were once probably 12 in number; of these the first two are lost, and the third is imperfect, a leaf being missing after fol. 105. The margins have been so closely cut that the original signatures are no longer extant. Each page is divided into two columns, of from 30 to 40 lines.",,,,checked,Claire,
465,/data/tei/834.xml,http://syriaca.org/manuscript/1184,Add MS 17182 foll. 175,codex,perg,Vellum,"This folio is a small piece of vellum, 4 3/8 in. by 2 1/4, unfortunately torn in the middle and saturated with oil.",unspecified,,,checked,Claire,
466,/data/tei/284.xml,http://syriaca.org/manuscript/284,Add MS 14553,codex,perg,Vellum,"Vellum, about 10 in. by 6 1/2, consisting of 123 leaves, a few of which are much stained and torn, especially foll. 1, 3 and 122. The quires are 14 in number, but several of them are imperfect, leaves being missing at the beginning, as well as after foll. 1, 9, 14, 15, 18, 53 and 69. They were originally signed with both letters and arithmetical figures (e.g. fol. 47, ܙ; fol. 56, ܚ), but a later hand has marked them with letters only. Each page is divided into two columns, of from 32 to 36 lines.",,,,checked,Claire,
467,/data/tei/782.xml,http://syriaca.org/manuscript/782,Add MS 17153,codex,perg,Vellum,"Vellum, about 10 ¼ in. by 6 5/8, consisting of 99 leaves, some of which are much stained and defaced, especially foll. 1—10 and 40—49. The quires, signed with letters, are now 10 in number, several having been lost at the end. Each page is divided into two columns, of from 36 to 41 lines.",,,,checked,Claire,
468,/data/tei/538.xml,http://syriaca.org/manuscript/538,Add MS 14682,codex,chart,Paper,"Paper, about 14 1/2 in. by 8 1/8, consisting of 221 leaves, many of which are much torn, especially foll. 1—3, 151, and 187—221. The first part of the volume, foll. 1—164, was composed of 15 quires, the first of which is lost, and the second imperfect. They are signed with Coptic arithmetical figures as far as the tenth (�, fol. 93 a), but from that place with Syriac letters. The second part, foll. 165—221, is very imperfect, but probably contained about a dozen quires, signed with letters ( ܛ , fol. 217 a). Each page is divided into two columns, of from 30 to 38 lines. The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
469,/data/tei/874.xml,http://syriaca.org/manuscript/874,Add MS 17213,,,,,,,,checked,Claire,
470,/data/tei/874.xml,http://syriaca.org/manuscript/875,Add MS 17213 foll. 1-2,codex,perg,Vellum,"Two vellum leaves, about 12 1/2 in. by 9 1/8 much soiled and torn. Each page is divided into two columns, of from 37 to 49 lines.",unspecified,,,checked,Claire,
471,/data/tei/874.xml,http://syriaca.org/manuscript/876,Add MS 17213 fol. 3,codex,perg,Vellum,"A single vellum leaf, 12 1/4 in. by 9, slightly torn. The pages are divided into two columns, of 26 lines.",leaf,,,checked,Claire,
472,/data/tei/874.xml,http://syriaca.org/manuscript/877,Add MS 17213 foll. 4-5,leaf,perg,Vellum,"Two vellum leaves, both much mutilated.",unspecified,,,checked,Claire,
473,/data/tei/874.xml,http://syriaca.org/manuscript/878,"Add MS 17213, foll. 6, 7",codex,perg,,"Portions of two vellum leaves, both much soiled. Each page is divided into two columns.",unspecified,,,checked,Claire,
474,/data/tei/874.xml,http://syriaca.org/manuscript/879,"Add MS 17213, foll. 8—10",codex,perg,,"Three vellum leaves, about 12 1/4 in. by 9 1/8, the first two of which are much stained and torn (Add. 17,213, foll. 8—10). Each page is divided into two columns, of from 43 to 45 lines.",unspecified,,,checked,Claire,
475,/data/tei/874.xml,http://syriaca.org/manuscript/880,"Add MS 17213, foll. 11, 12",codex,perg,,"Two vellum leaves, about 11 7/8 in. by 9 1/8, the first of which is much stained and torn (Add. 17,213, foll. 11,12). Each page is divided into two columns, of from 35 to 37 lines.",unspecified,,,checked,Claire,
476,/data/tei/874.xml,http://syriaca.org/manuscript/881,"Add MS 17213, fol. 13",codex,perg,,"A vellum leaf, 9 3/4 in. by 6 5/8, much torn. Each page is divided into two columns, of 34 or 35 lines. It contains part of a metrical discourse of Jacob of Batnae on Pride (see Assemani, Bibl. Or., t. i., p. 316, no. 86).",leaf,,,checked,Claire,
477,/data/tei/874.xml,http://syriaca.org/manuscript/882,"Add MS 17213, fol. 14",codex,perg,,"A vellum leaf, about 12 in. by 7 7/8, slightly torn, in two columns, of 15 lines.",leaf,,,checked,Claire,
478,/data/tei/874.xml,http://syriaca.org/manuscript/883,"Add MS 17213, fol. 15",codex,perg,,"A vellum leaf, 12 1/2 in. by 8, slightly torn. Each page is divided into 2 columns of 25 or 26 lines.",leaf,,,checked,Claire,
479,/data/tei/874.xml,http://syriaca.org/manuscript/884,"Add MS 17213, foll. 16, 17",codex,perg,,"Two vellum leaves, about 11 5/8 in. by 8, the second of which is much torn. Each page is divided into two columns, of from 26 to 28 lines. They once formed part of the last quire of a manuscript.",unspecified,,,checked,Claire,
480,/data/tei/874.xml,http://syriaca.org/manuscript/885,"Add MS 17213, fol. 18",codex,perg,,"A vellum leaf, about 12 j in. by 7|, written in two columns, of 32 and 34 lines.",leaf,,,checked,Claire,
481,/data/tei/874.xml,http://syriaca.org/manuscript/886,"Add MS 17213, fol. 19",leaf,perg,,"A vellum leaf, about 12 5/8 in. by 7 5/8, much torn. There are 30 lines in the one page, and 32 in the other.",,,,checked,Claire,
482,/data/tei/874.xml,http://syriaca.org/manuscript/887,Add MS 17213 fol. 20,codex,perg,Vellum,"A vellum leaf, 7 3/4 in. by 9 ¼ slightly stained. It is the last leaf of a manuscript.",leaf,,,checked,Claire,
483,/data/tei/874.xml,http://syriaca.org/manuscript/888,"Add MS 17213, foll. 21-39",codex,perg,,"Nineteen vellum leaves, about 11 1/2 in. by 7 3/8, most of which are more or less stained and mutilated (Add. 17,213, foll. 21—39). Each page is divided into two columns, of from 53 to 56 lines.",unspecified,,,checked,Claire,
484,/data/tei/874.xml,http://syriaca.org/manuscript/889,Add MS 17213 fol. 40,codex,perg,Vellum,"A vellum leaf, much soiled and torn, which once formed the title-page of a Lectionary.",leaf,,,checked,Claire,
485,/data/tei/874.xml,http://syriaca.org/manuscript/890,"Add MS 17213, fol. 41a",codex,perg,,"A vellum leaf, 12 ½ in. in length, much torn.",leaf,,,checked,Claire,
486,/data/tei/874.xml,http://syriaca.org/manuscript/891,Add MS 17213 foll. 41-42,codex,perg,Vellum,"Two vellum leaves, about 8 1/4 in. by 7 1/8, both much mutilated. There are from 28 to 35 lines in each page.",unspecified,,,checked,Claire,
487,/data/tei/874.xml,http://syriaca.org/manuscript/892,"Add MS 17213, fol. 42",codex,perg,,"A vellum leaf, about 12 in. by 8 7/8, slightly stained and torn.",leaf,,,checked,Claire,
488,/data/tei/874.xml,http://syriaca.org/manuscript/893,"Add MS 17213, fol. 43",leaf,perg,,"A vellum leaf, about 11 7/8 in. by 8 ¾ , much stained and slightly torn.",,,,checked,Claire,
489,/data/tei/262.xml,http://syriaca.org/manuscript/262,Add MS 14535,codex,perg,,"Vellum, about 8 5/8 in. by 5, consisting of 115 leaves, some of which are slightly stained and torn, especially the first two. The quires, signed with letters, were originally at least 20 in number (fol. 106 a, ܝܛ ) but the first seven and the last are lost, whilst ܚ , ܝܗ , and ܝܘ are imperfect, leaves being wanting after foll. 7, 76 and 85. The remaining quires have been renumbered by a later hand from ܐ to ܝܒ . There are from 26 to 35 lines in each page.",,,,checked,Claire,
490,/data/tei/268.xml,http://syriaca.org/manuscript/268,Add MS 14541,,,,,,,,checked,Claire,
491,/data/tei/268.xml,http://syriaca.org/manuscript/269,Add MS 14541 foll. 1-10,codex,perg,Vellum,"Vellum leaves, several of which are much stained and torn, especially foll. 9 and 10. The quires are signed with letters (fol. 1 a), and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
492,/data/tei/268.xml,http://syriaca.org/manuscript/1417,Add MS 14541 foll. 11-18,codex,perg,Vellum,"Vellum leaves, several of which are much stained and torn, especially foll. 12 and 17. The quires are signed with letters, and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
493,/data/tei/268.xml,http://syriaca.org/manuscript/1418,Add MS 14541 foll. 19-24,codex,perg,Vellum,"Vellum leaves, several of which are much stained and torn, especially foll. 19, 20, and 23. The quires are signed with letters, and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
494,/data/tei/268.xml,http://syriaca.org/manuscript/1419,Add MS 14541 foll. 25-26,other,perg,Vellum,"Vellum leaves, several of which are much stained and torn. The quires are signed with letters (fol. 25 a), and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
495,/data/tei/268.xml,http://syriaca.org/manuscript/1420,Add MS 14541 foll. 27-28,other,perg,Vellum,"Vellum leaves, several of which are much stained and torn, especially foll. 27 and 28. The quires are signed with letters, and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
496,/data/tei/268.xml,http://syriaca.org/manuscript/1421,Add MS 14541 foll. 29-38,other,perg,Vellum,"Vellum leaves, several of which are much stained and torn. The quires are signed with letters (fol. 29 a), and each page is divided into two columns. These leaves are taken from a manuscript of the ixth cent.",unspecified,,,checked,Claire,
497,/data/tei/268.xml,http://syriaca.org/manuscript/270,Add MS 14541 foll. 39-49,other,perg,Vellum,"Eleven vellum leaves, about 10 5/8 in. by 7 1/8, of which the first two and the last are much stained and torn (Add. 14,541, foll. 39—49). Each page is divided into two columns, of from 37 to 41 lines.",unspecified,,,checked,Claire,
498,/data/tei/268.xml,http://syriaca.org/manuscript/271,Add MS 14541 foll. 50-51,other,perg,Vellum,"Two vellum leaves, 10 7/8 in. by 7 1/8 (Add. 14,541, foll. 50, 51). Each page is divided into two columns of 34 lines.",unspecified,,,checked,Claire,
499,/data/tei/268.xml,http://syriaca.org/manuscript/272,Add MS 14541 fol. 52,leaf,perg,A vellum leaf.,"A vellum leaf, 10 5/8 in. by 7 1/8. The page is divided into two columns, of from 33 to 35 lines.",leaf,,,checked,Claire,
500,/data/tei/321.xml,http://syriaca.org/manuscript/321,Add MS 14585,codex,perg,Vellum,"Vellum, about 6 7/8 in. by 4 7/8 consisting of 88 leaves, a few of which are much stained and torn, especially foll. 1, 2, and 88. The quires, 9 in number, are signed with letters, originally from ܟܐ to ܟܛ, afterwards from ܐ to ܛ. A single leaf is wanting after fol. 59. There are from 24 to 28 lines in each page.",,,,checked,Claire,
501,/data/tei/422.xml,http://syriaca.org/manuscript/422,Add MS 14654,codex,perg,Vellum,"Vellum, about 9 1/4 in. by 7 1/8, consisting of 50 leaves, most of which are more or less stained and torn, especially foll. 1—3, 5, 7, 9, 11—15, 22, 24, 27, 28, 31, 34, 43, 44, and 46—50. The quires were originally signed with arithmetical figures (see fol. 30 a), but a later hand has marked them with letters. Leaves are wanting at the beginning and end, as well as after foll. 1, 2, 4, 5, 11, 17, 24, 27, 31, 32, 33, 37, 41, and 44. Each page is divided into two columns, of from 27 to 32 lines. This volume is written in a fine, regular, Edessene hand of the vth or vith cent.",,,,checked,Claire,
502,/data/tei/258.xml,http://syriaca.org/manuscript/258,Add MS 14531,codex,perg,Vellum,"Vellum, about 9 5/8 in. by 6 5/8, consisting of 159 leaves, two of which (foll. 119 and 159) are much stained and torn. The quires, signed with letters, are 16 in number, viz. 7 in the first part of the volume (foll. 1—68), and 9 in the second part (foll. 69—159). Each page is divided into two columns, of from 26 to 34 lines.",,,,checked,Claire,
503,/data/tei/305.xml,http://syriaca.org/manuscript/305,Add MS 14572,codex,perg,Vellum,"Vellum, about 12 ¾ in. by 10, consisting of 173 loaves, some of wliich are much stained and torn, especially foll. 1—4, 41, 86—89, 109, 169, and 173. The quires are 22 in number, but it does not appear what the original signatures were. Leaves are now wanting after foll. 6, 21, and 167. Each page is divided into two columns, of from 24 to 34 lines.",,,,checked,Claire,
504,/data/tei/106.xml,http://syriaca.org/manuscript/106,Add MS 14442,,,,,,,,checked,Claire,
505,/data/tei/106.xml,http://syriaca.org/manuscript/107,Add MS 14442 foll. 1-46,,,,,,,,checked,Claire,
506,/data/tei/106.xml,http://syriaca.org/manuscript/1501,"Add MS 14442, fol. 1",codex,perg,,"Vellum, about 8 3/4 in. by 5 3/8, and a fly-leaf for Add. 14,442, foll. 1-46 .",,,,checked,Claire,
507,/data/tei/106.xml,http://syriaca.org/manuscript/1506,Add MS 14442 foll. 2-46,codex,perg,,"Vellum, about 8 3/4 in. by 5 3/8, consisting of 45 leaves, many of which are much stained and torn, especially foll. 3 — 6, 9, 10, 17 — 21, 35, and 46. The quires, signed with letters, were originally 13 in number, but several are now lost, and only ܓ , ܝـ , and ܝܒ , are complete. Leaves are wanting after foll. 2 , 6 , 8 , 18 , 19 , 20 , 21 , 33 , and 45 . Each page has from 22 to 28 lines.",,,,checked,Claire,
508,/data/tei/106.xml,http://syriaca.org/manuscript/108,Add MS 14442 foll. 47-65,codex,perg,Vellum,"Vellum, about 8 1/4 in. by 5 3/8, consisting of 19 leaves (Add. 14,442, fol. 47—65) one of which (fol. 55) is much stained. Leaves are wanting after fol. 54 and at the end. Each page has from 19 to 21 lines. This manuscript is written in a fine, regular Estrangela of the vith or viith cent. A few Greek vowels have been added by a later hand on fol. 48band 49a(%).",,,,checked,Claire,
509,/data/tei/980.xml,http://syriaca.org/manuscript/980,Add MS 17219,codex,chart,,"Paper, about 6 3/4 in. by 4 7/8, consisting of 186 leaves, many of which are much torn, especially foll. 1—20, 38, 68—72, 78, 83, 157, 158, 165—171, and 181—186. The quires, signed with letters, were probably 18 in number; but the volume is imperfect at the end, and there are lacunae after foll. 3, 9, 15, 171, 178, 180, and 181. The number of lines in each page is 16 or 17.",,,,checked,Claire,
