fileName,msOrPartUri,manuscript link,physDesc,Encoded Extent,RegEx Extracted,Extracted Extent,Corrected Extent,status,assignee,Encoded=Extracted?,comments
/data/tei/555.xml,http://syriaca.org/manuscript/557,https://bl.vuexistapps.us/manuscript/555,"Paper, consisting of 43 leaves (Add. 14,693, foll. 142—184). The margins have been very closely cut, so that the text is often slightly injured. Leaves are wanting at the beginning and end, as well as after foll. 143, 151, 168, and 178. There are 13 or 14 lines in each page.",,43 leaves,43,43,done,Kurt Urban,FALSE,
/data/tei/744.xml,http://syriaca.org/manuscript/744,https://bl.vuexistapps.us/manuscript/744,"Vellum, about 9 7/8 in. by 8, consisting of 88 leaves, of which foll. 1, 21, and 86—88 are slightly stained and torn. The quires, nine in number, are now signed with letters. Each page is divided into two columns, of from 24 to 28 lines.",88,88 leaves,88,88,done,Kurt Urban,TRUE,
/data/tei/281.xml,http://syriaca.org/manuscript/281,https://bl.vuexistapps.us/manuscript/281,"Vellum, about 10 1/4 in. by 8 1/8, consisting of 108 leaves, some of which are slightly stained and torn, especially foll, 1, 70, 78—80, and 88. The quires were once 13 in number, but the 10th is lost, and the last two are imperfect, six leaves being wanting after fol. 100, and several at the end of the book. They were originally signed with arithmetical figures (fol. 69 a, %; fol. 99 a, %), but are now numbered with letters. Each page is divided into two columns, of from 29 to 36 lines.",108,108 leaves,108,108,done,Kurt Urban,TRUE,
/data/tei/311.xml,http://syriaca.org/manuscript/311,https://bl.vuexistapps.us/manuscript/311,"Vellum, about 11 in. by 7 1/8 , consisting of 108 leaves, the first two of which are slightly torn. The quires were originally 12 in num¬ber, but the last is now missing. They are signed with both letters and arithmetical figures (e. g. fol 61, %; fol. 71, %). Each page is divided into two columns, of from 38 to 42 lines.",108,108 leaves,108,108,done,Kurt Urban,TRUE,
/data/tei/117.xml,http://syriaca.org/manuscript/1191,https://bl.vuexistapps.us/manuscript/117,"The first three leaves of the volume Add. MS 14,445 foll. 3b-48 . A leaf is wanting after fol. 1.",3,#N/A,#N/A,3,done,Kurt Urban,#N/A,
/data/tei/117.xml,http://syriaca.org/manuscript/1192,https://bl.vuexistapps.us/manuscript/117,"Vellum, about 10 in. by 7 3/4, consisting of 48 leaves, the last of which is slightly stained and torn. The quires, six in number, seem to have been originally signed with both letters and arithmetical figures (see fol. 26), but a more modern hand has marked them with letters from ܙ to ܝܒ . Leaves are wanting after foll. 1, 34 and 37. Each page is divided into two columns, of from 20 to 22 lines.",45,48 leaves,48,48,done,Kurt Urban,FALSE,
/data/tei/296.xml,http://syriaca.org/manuscript/296,https://bl.vuexistapps.us/manuscript/296,"Vellum, about 10 1/8 in. by 6 5/8, consisting of 164 leaves, one of which (fol. 40) is much torn. The quires, signed with letters, are 17 in number. Each page is divided into two columns, of from 30 to 38 lines.",164,164 leaves,164,164,done,Kurt Urban,TRUE,
/data/tei/929.xml,http://syriaca.org/manuscript/930,https://bl.vuexistapps.us/manuscript/929,"Nineteen vellum leaves, about 9 ¾ in. by 6 ½ , most of which are much stained and torn, and three of them are only small fragments. There are from 27 to 34 lines in each page.",19,#N/A,#N/A,19,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/931,https://bl.vuexistapps.us/manuscript/929,"Thirteen vellum leaves, about 9 3/4 in. by 6 3/4, several of which are much stained, torn, and mutilated (Add. 17,217, foll. 20—32). The quires arc signed with letters (fol. 27 a, $ܘ). There are from 31 to 37 lines in each page.",13,#N/A,#N/A,13,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/932,https://bl.vuexistapps.us/manuscript/929,"Four vellum leaves, about 10 in. by 6 7/8, the first of which is much stained and torn. Each page is divided into two columns of from 32 to 35 lines.",4,#N/A,#N/A,4,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/933,https://bl.vuexistapps.us/manuscript/929,"Two vellum leaves, about 8 5/8 in. by 6 1/2, written in double columns of from 34 to 36 lines.",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/934,https://bl.vuexistapps.us/manuscript/929,"A single vellum leaf, about 9 3/4 in. by 5 3/4, much stained and torn, in double columns of 32 and 33 lines.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/935,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, about 9 3/4 in. by 6 1/2, slightly mutilated, written in double columns of from 28 to 31 lines.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/936,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, about 9 in. by 6 1/4, slightly torn and much soiled, in double columns of from 35 to 37 lines.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/937,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, about 9 ½ in. by 6 1/4, written in double columns of 33 lines.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/938,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, 9 1/4 in. by 5 3/4.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/939,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, 9 3/4 in. by 6 ½. There are 36 lines in the page.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/940,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, 7 5/8 in. by 4 3/4, slightly mutilated.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/941,https://bl.vuexistapps.us/manuscript/929,"Two vellum leaves, 9 5/8 in. by 6 7/8, both stained and torn (Add. 17,217, foll. 46, 47).",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/942,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf, much soiled and torn, written in double columns.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/943,https://bl.vuexistapps.us/manuscript/929,"Part of a vellum leaf, about 10 in. in length, written in double columns.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/944,https://bl.vuexistapps.us/manuscript/929,"Part of a vellum leaf, about 9 1/2 in. in length.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/945,https://bl.vuexistapps.us/manuscript/929,"Part of a vellum leaf, about 9 3/4 in. in length.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/946,https://bl.vuexistapps.us/manuscript/929,"A soiled and mutilated leaf, from a vellum manuscript of the vith cent.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/947,https://bl.vuexistapps.us/manuscript/929,"The lower half of a vellum leaf, much soiled, from a manuscript of the ixth cent.",1,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/948,https://bl.vuexistapps.us/manuscript/929,"Part of a vellum leaf, apparently a fragment of a Lectionary.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/949,https://bl.vuexistapps.us/manuscript/929,"Two vellum leaves, much soiled and mutilated.",2,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/950,https://bl.vuexistapps.us/manuscript/929,Two small fragments from a vellum manuscript of the xth cent.,2,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/951,https://bl.vuexistapps.us/manuscript/929,The upper half of one of the fly-leaves of a vellum manuscript.,,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/952,https://bl.vuexistapps.us/manuscript/929,"A vellum leaf about 9 ¾ in. by 6 ½ , much stained and torn.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/953,https://bl.vuexistapps.us/manuscript/929,"Part of a vellum leaf from a manuscript of the viiith cent. The older writing has been purposely erased, to make room for a now mutilated note.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/1499,https://bl.vuexistapps.us/manuscript/929,Part of a vellum leaf from a manuscript of the viiith cent.,,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/954,https://bl.vuexistapps.us/manuscript/929,Part of the last leaf of a vellum manuscript.,,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/929.xml,http://syriaca.org/manuscript/955,https://bl.vuexistapps.us/manuscript/929,"The last leaf of a vellum manuscript, much soiled and torn.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/805.xml,http://syriaca.org/manuscript/806,https://bl.vuexistapps.us/manuscript/805,"Vellum, about 12 1/2 in. by 8 1/8, consisting of 14 leaves, the first of which is much stained and torn. The quires, now only three in number, are signed with letters, ܒ , ܓ , and ܕ . The first quire has been entirely lost, and of ܓ and ܕ only the first and last leaves remain. Each, page is divided into two columns, of from 29 to 32 lines.",,14 leaves,14,14,done,Kurt Urban,FALSE,
/data/tei/805.xml,http://syriaca.org/manuscript/807,https://bl.vuexistapps.us/manuscript/805,"Thirteen vellum leaves, about 12 in. by 8, several of which are much stained and torn (Add. 17,162, foll. 15—27). There are lacunae after foll. 15 , 16 , 17 , 18 , 21 , 24 and 25 . Each page is divided into two columns, of from 23 to 27 lines.",,#N/A,#N/A,13,done,Kurt Urban,#N/A,
/data/tei/827.xml,http://syriaca.org/manuscript/827,https://bl.vuexistapps.us/manuscript/827,"Vellum, about 8 1/8 in. by 5 3/4, consisting of 66 leaves, some of which are much stained and others slightly torn, especially foll. 1— 7, 18, 19, 52, 57, 59, and 60. The quires, signed with letters, are now only 7 in number. Leaves are wanting at the beginning and end, and also after fol. 63. There are from 21 to 27 lines in each page.",,66 leaves,66,66,done,Kurt Urban,FALSE,
/data/tei/437.xml,http://syriaca.org/manuscript/438,https://bl.vuexistapps.us/manuscript/437,"Seven vellum leaves, all more or less stained and torn, with from 34 to 37 lines in each page. These leaves are palimpsest. See the lower text of foll. 1, 2, 5-7 ; the lower text of fol. 3 and its more ancient upper text ; and the lower text of fol. 4 .",,#N/A,#N/A,7,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1479,https://bl.vuexistapps.us/manuscript/437,"Foll.1, 2, and 5—7 are fragments of a Greek manuscript, written in double columns, with 21 lines on each page. Fol. 1 is a very small fragment, on which only a few letters are visible. The the greater part of the outer columns of fol. 2 has been torn away. Fol. 5 is now much torn. Foll. 6 and 7 are small fragments, on which scarcely any of the original writing is legible. These leaves are palimpsest; cf. the upper text .",,#N/A,#N/A,5,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1484,https://bl.vuexistapps.us/manuscript/437,Across the uncials on fol. 3 there is Greek writing in two columns. It is so faded as to be almost illegible. These leaves are palimpsest; cf. the more recent upper text and the lower text .,,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1485,https://bl.vuexistapps.us/manuscript/437,"Fol. 3 is a leaf from a Greek manuscript, written in double columns, with 28 lines in each page. These leaves are palimpsest; cf. the more recent upper text and the more ancient upper text .",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1486,https://bl.vuexistapps.us/manuscript/437,"Fol. 4 is a leaf from a Greek manuscript, written in double columns, with 19 lines on each page. These leaves are palimpsest; cf. the upper text .",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/439,https://bl.vuexistapps.us/manuscript/437,"Two palimpsest leaves, much mutilated; cf. the lower text .",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1480,https://bl.vuexistapps.us/manuscript/437,"Two palimpsest leaves, much mutilated; cf. the upper text . From a Greek manuscript. A portion of the first leaf is not rewritten.",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/440,https://bl.vuexistapps.us/manuscript/437,"Eleven vellum leaves, all more or less stained and torn. The leaves of the lower text were folded so as to form a volume measuring about 8 3/4 in. by 5 1/2.",,#N/A,#N/A,11,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1481,https://bl.vuexistapps.us/manuscript/437,"Eleven vellum leaves, all more or less stained and torn, but apparently belonging to the same Coptic manuscript (Add. 14,665, foll. 10—20). Foll. 17—19 are the best preserved, and measure about 11 in. by 8 3/4. The text is written in two columns, of from 33 to 39 lines. Foll. 10—16 are so mutilated, and the ancient writing is so much obliterated, that it is difficult to say, without employing chemical reagents, what portions of Scripture they comprise. Fol. 20 is made up of eight disconnected fragments, merely put together in order to preserve them. This manuscript is palimpsest; cf. the upper text .",,#N/A,#N/A,11,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/441,https://bl.vuexistapps.us/manuscript/437,"Four vellum leaves, about 11 1/4 in. by 8 3/4, much stained and mutilated, and all palimpsest; cf. the lower text .",,#N/A,#N/A,4,done,Kurt Urban,"This (part 11) and the row below (part 11) may be duplicated. Both reference the same 4 leaves, same dimensions, same folio range (21-24), and physical description is mostly identical.","This (part 11) and the row below (part 11) may be duplicated. Both reference the same 4 leaves, same dimensions, same folio range (21-24), and physical description is mostly identical."
/data/tei/437.xml,http://syriaca.org/manuscript/1185,https://bl.vuexistapps.us/manuscript/437,"Four vellum leaves, about 11 1/4 in. by 8 3/4, much stained and mutilated, written in two columns of 26 or 27 lines. All palimpsest; cf. the lower text .",,#N/A,#N/A,4,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/442,https://bl.vuexistapps.us/manuscript/437,"A vellum leaf, much stained and mutilated. It is palimpsest, but rewritten on one side only. The more recent text seems to be part of the same manuscript as the preceding number . The older text, apparently of the xth cent. , is too much effaced to be legible.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/443,https://bl.vuexistapps.us/manuscript/437,"Two vellum leaves, about 6 3/8 in. by 5 1/8, slightly stained and soiled. They are palimpsest; cf. the lower text .",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/1482,https://bl.vuexistapps.us/manuscript/437,"Two vellum leaves, about 6 3/8 in. by 5 1/8, slightly stained and soiled. They are palimpsest; cf. the upper text .",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/437.xml,http://syriaca.org/manuscript/444,https://bl.vuexistapps.us/manuscript/437,"The upper half of a vellum leaf, which formed part of the same manuscript as Add. 17,217 , foll. 37 and 38 . It can therefore only be deciphered with difficulty.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
