creators,date,title,sandbox_URI,searchURL_CreatorDate,searchURL_Title,CBSS_URI,notes,status,assignee
"Wickham, Malki, Ebied, ",2020,"Dionysius Bar Ṣalībī’s<hi rend=""italics"">Treatise Against the Jews</hi>:Edited and Translated with Notes and Commentary",http://zotero.org/groups/5027921/items/BXJHPL7E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Wickham%20Malki%20Ebied%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Dionysius%20Bar%20%E1%B9%A2al%C4%ABb%C4%AB%E2%80%99s%3Chi%20rend%3D%22italics%22%3ETreatise%20Against%20the%20Jews%3C%2Fhi%3E%3AEdited%20and%20Translated%20with%20Notes%20and%20Commentary/titleCreatorYear,,,to do,
"El-Hage, ",2001,Kitâb al-Nâmûs d’Ibn al-Qilâ‘î dans l’histoire juridique du mariage chez les Maronites,http://zotero.org/groups/5027921/items/FMKR5CS2,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/El-Hage%202001/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Kit%C3%A2b%20al-N%C3%A2m%C3%BBs%20d%E2%80%99Ibn%20al-Qil%C3%A2%E2%80%98%C3%AE%20dans%20l%E2%80%99histoire%20juridique%20du%20mariage%20chez%20les%20Maronites/titleCreatorYear,,,to do,
"Elia, ",2020,The Cycle “On Faith” by Jacob of Sarug according to the Manuscript Dam. Orth. 12/13,http://zotero.org/groups/5027921/items/EVEXKASH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Elia%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Cycle%20%E2%80%9COn%20Faith%E2%80%9D%20by%20Jacob%20of%20Sarug%20according%20to%20the%20Manuscript%20Dam.%20Orth.%2012%2F13/titleCreatorYear,,,to do,
"Eméreau, ",1918,Saint Ephrem le Syrien: son œuvre littéraire grecque,http://zotero.org/groups/5027921/items/CX2MIPSS,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Em%C3%A9reau%201918/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Saint%20Ephrem%20le%20Syrien%3A%20son%20%C5%93uvre%20litt%C3%A9raire%20grecque/titleCreatorYear,,,to do,
"Emlek, ",2004,Mysterienfeier der Ostsyrischer Kirche im 9. Jahrhundert: Die Deutung der göttlichen Liturgie nach dem 4 Traktat eine anonymen Liturgieerklarung,http://zotero.org/groups/5027921/items/PTKK2H7X,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Emlek%202004/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Mysterienfeier%20der%20Ostsyrischer%20Kirche%20im%209.%20Jahrhundert%3A%20Die%20Deutung%20der%20g%C3%B6ttlichen%20Liturgie%20nach%20dem%204%20Traktat%20eine%20anonymen%20Liturgieerklarung/titleCreatorYear,,,to do,
"Féghali, ",1997,Les origines du monde et de l’homme dans l’œuvre de saint Ephrem,http://zotero.org/groups/5027921/items/ATTPGUNA,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/F%C3%A9ghali%201997/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Les%20origines%20du%20monde%20et%20de%20l%E2%80%99homme%20dans%20l%E2%80%99%C5%93uvre%20de%20saint%20Ephrem/titleCreatorYear,,,to do,
"Fiey, ",1963,"Diptyques nestoriens du XIV<hi rend=""sup"">e</hi>siècle",http://zotero.org/groups/5027921/items/8U5IMDHZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Fiey%201963/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Diptyques%20nestoriens%20du%20XIV%3Chi%20rend%3D%22sup%22%3Ee%3C%2Fhi%3Esi%C3%A8cle/titleCreatorYear,,,to do,
"Fiey, ",1993,L’imprimerie des Dominicains de Mossoul 1860–1914,http://zotero.org/groups/5027921/items/NM764IJ7,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Fiey%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/L%E2%80%99imprimerie%20des%20Dominicains%20de%20Mossoul%201860%E2%80%931914/titleCreatorYear,,,to do,
"Fiey, ",1995,Le sceau sassanide d’un catholicos melkite d’Asie centrale,http://zotero.org/groups/5027921/items/Q9G7PDM5,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Fiey%201995/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Le%20sceau%20sassanide%20d%E2%80%99un%20catholicos%20melkite%20d%E2%80%99Asie%20centrale/titleCreatorYear,,,to do,
"Forness, ",2018,Preaching Christology in the Roman Near East: A Study of Jacob of Serugh,http://zotero.org/groups/5027921/items/QMEBPTUE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Forness%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Preaching%20Christology%20in%20the%20Roman%20Near%20East%3A%20A%20Study%20of%20Jacob%20of%20Serugh/titleCreatorYear,,,to do,
"Kiraz, Bali, Forness, ",2016,"Maccabees 1 according to the Syriac Peshitta Version, with English Translation",http://zotero.org/groups/5027921/items/Q6HYK2JJ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Kiraz%20Bali%20Forness%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Maccabees%201%20according%20to%20the%20Syriac%20Peshitta%20Version%2C%20with%20English%20Translation/titleCreatorYear,,,to do,
"Kiraz, Bali, Forness, ",2016,"Maccabees 2 according to the Syriac Peshitta Version, with English Translation",http://zotero.org/groups/5027921/items/HYRDGR5E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Kiraz%20Bali%20Forness%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Maccabees%202%20according%20to%20the%20Syriac%20Peshitta%20Version%2C%20with%20English%20Translation/titleCreatorYear,,,to do,
"Freudenthal, Robert (ed.), Macris (ed.), Caiazzo (ed.)",2022,"The Tribulations of the<hi rend=""italics"">Introduction to Arithmetic</hi>from Greek to Hebrew Via Syriac and Arabic: Nicomachus of Gerasa, Ḥabib Ibn Bahrīz, al-Kindī, and Qalonymos ben Qalonymos",http://zotero.org/groups/5027921/items/5D5GP7J5,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Freudenthal%20Robert%20Macris%20Caiazzo%202022/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Tribulations%20of%20the%3Chi%20rend%3D%22italics%22%3EIntroduction%20to%20Arithmetic%3C%2Fhi%3Efrom%20Greek%20to%20Hebrew%20Via%20Syriac%20and%20Arabic%3A%20Nicomachus%20of%20Gerasa%2C%20%E1%B8%A4abib%20Ibn%20Bahr%C4%ABz%2C%20al-Kind%C4%AB%2C%20and%20Qalonymos%20ben%20Qalonymos/titleCreatorYear,,,to do,
"Frishman, Molenberg (ed.), Reinink (ed.), Drijvers (ed.), Lavenant (ed.)",1987,Narsai’s Homily for the Palm Festival – Against the Jews: For the Palm Festival or against the Jews?,http://zotero.org/groups/5027921/items/RIW2HKNP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Frishman%20Molenberg%20Reinink%20Drijvers%20Lavenant%201987/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Narsai%E2%80%99s%20Homily%20for%20the%20Palm%20Festival%20%E2%80%93%20Against%20the%20Jews%3A%20For%20the%20Palm%20Festival%20or%20against%20the%20Jews%3F/titleCreatorYear,,,to do,
"Fuller, Fuller, ",1994,"Continuity and Change in the Syriac Population at Tell Tuneinir, Syria",http://zotero.org/groups/5027921/items/9DTPSJ5R,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Fuller%20Fuller%201994/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Continuity%20and%20Change%20in%20the%20Syriac%20Population%20at%20Tell%20Tuneinir%2C%20Syria/titleCreatorYear,,,to do,
"Neroth van Vogelpoel, Galadza, ",2019,Multilingualism in the Divine Liturgy of St John Chrysostom among the Melkites (8th–13th c.),http://zotero.org/groups/5027921/items/3XBQNIGP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Neroth%20van%20Vogelpoel%20Galadza%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Multilingualism%20in%20the%20Divine%20Liturgy%20of%20St%20John%20Chrysostom%20among%20the%20Melkites%20%288th%E2%80%9313th%20c.%29/titleCreatorYear,,,to do,
"Gardner, ",2010,"Mani’s<hi rend=""italics"">Book of Mysteries</hi>: Prolegomena to a New Look at Mani, the ‘Baptists’ and the Mandaeans",http://zotero.org/groups/5027921/items/UHMC2JQZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Gardner%202010/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Mani%E2%80%99s%3Chi%20rend%3D%22italics%22%3EBook%20of%20Mysteries%3C%2Fhi%3E%3A%20Prolegomena%20to%20a%20New%20Look%20at%20Mani%2C%20the%20%E2%80%98Baptists%E2%80%99%20and%20the%20Mandaeans/titleCreatorYear,,,to do,
"Garitte, ",1956,La Passion géorgienne de sainte Golindouch,http://zotero.org/groups/5027921/items/5T5GHEQV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Garitte%201956/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/La%20Passion%20g%C3%A9orgienne%20de%20sainte%20Golindouch/titleCreatorYear,,,to do,
"Gleede, Edwards (ed.)",2021,Christian philosophy in Severus of Antioch and Leontius of Byzantium,http://zotero.org/groups/5027921/items/CJKKTB29,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Gleede%20Edwards%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Christian%20philosophy%20in%20Severus%20of%20Antioch%20and%20Leontius%20of%20Byzantium/titleCreatorYear,,,to do,
"Glynias, ",2019,Syriac Melkite Monasticism at Mount Sinai in the 13th and 14th Centuries,http://zotero.org/groups/5027921/items/ZK8QXLLC,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Glynias%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syriac%20Melkite%20Monasticism%20at%20Mount%20Sinai%20in%20the%2013th%20and%2014th%20Centuries/titleCreatorYear,,,to do,
"Goode, ",2013,"A History of the Syrian Community of Grand Rapids, 1890-1945: From the Beqaa to the Grand Rapids",http://zotero.org/groups/5027921/items/ZLY6Y28F,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Goode%202013/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20History%20of%20the%20Syrian%20Community%20of%20Grand%20Rapids%2C%201890-1945%3A%20From%20the%20Beqaa%20to%20the%20Grand%20Rapids/titleCreatorYear,,,to do,
"Gorea, Desreumaux (ed.), Briquel-Chatonnet (ed.), Debié (ed.)",2004,Coupes magiques syriaques et manichéennes en provenance de Mésopotamie,http://zotero.org/groups/5027921/items/UG4TCEZT,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Gorea%20Desreumaux%20Briquel-Chatonnet%20Debi%C3%A9%202004/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Coupes%20magiques%20syriaques%20et%20manich%C3%A9ennes%20en%20provenance%20de%20M%C3%A9sopotamie/titleCreatorYear,,,to do,
"Graffin, ",1993,Adresses d’un supérieur de monastère à ses frères,http://zotero.org/groups/5027921/items/XWQTG558,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Graffin%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Adresses%20d%E2%80%99un%20sup%C3%A9rieur%20de%20monast%C3%A8re%20%C3%A0%20ses%20fr%C3%A8res/titleCreatorYear,,,to do,
"Griffith, ",1991,The Apologetic Treatise of Nonnus of Nisibis,http://zotero.org/groups/5027921/items/PHX5M2E9,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Griffith%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Apologetic%20Treatise%20of%20Nonnus%20of%20Nisibis/titleCreatorYear,,,to do,
"Griffith, Vessey (ed.), Klingshirn (ed.)",1999,"Setting Right the Church of Syria: Saint Ephraem’s<hi rend=""italics"">Hymns against Heresies</hi>",http://zotero.org/groups/5027921/items/7E8BSVBE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Griffith%20Vessey%20Klingshirn%201999/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Setting%20Right%20the%20Church%20of%20Syria%3A%20Saint%20Ephraem%E2%80%99s%3Chi%20rend%3D%22italics%22%3EHymns%20against%20Heresies%3C%2Fhi%3E/titleCreatorYear,,,to do,
"Griffith, Jacobs (ed.), Frank (ed.), Holman (ed.)",2020,"“Denominationalism” in Fourth-Century Syria: Readings in Saint Ephraem’s<hi rend=""italics"">Hymns against Heresies</hi>,<hi rend=""italics"">Madrāshê</hi>22–24",http://zotero.org/groups/5027921/items/37EHYVFE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Griffith%20Jacobs%20Frank%20Holman%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%E2%80%9CDenominationalism%E2%80%9D%20in%20Fourth-Century%20Syria%3A%20Readings%20in%20Saint%20Ephraem%E2%80%99s%3Chi%20rend%3D%22italics%22%3EHymns%20against%20Heresies%3C%2Fhi%3E%2C%3Chi%20rend%3D%22italics%22%3EMadr%C4%81sh%C3%AA%3C%2Fhi%3E22%E2%80%9324/titleCreatorYear,,,to do,
"Griffith, Winkler (ed.)",2021,"Between the Cross and the Crescent: Co-Existence, Clash of Theologies and Interreligious Dialogue",http://zotero.org/groups/5027921/items/HAG57CC4,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Griffith%20Winkler%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Between%20the%20Cross%20and%20the%20Crescent%3A%20Co-Existence%2C%20Clash%20of%20Theologies%20and%20Interreligious%20Dialogue/titleCreatorYear,,,to do,
"Blanchard, Griffith, ",1993,Henri Hyvernat (1858–1941) and the Beginnings of Syriac Studies at the Catholic University of America,http://zotero.org/groups/5027921/items/HFJZVCQ8,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Blanchard%20Griffith%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Henri%20Hyvernat%20%281858%E2%80%931941%29%20and%20the%20Beginnings%20of%20Syriac%20Studies%20at%20the%20Catholic%20University%20of%20America/titleCreatorYear,,,to do,
"Grill, ",1970,Jacob von Sarug. Die Forschung und das Heiligtum der Kirche,http://zotero.org/groups/5027921/items/ATYQE3XR,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Grill%201970/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Jacob%20von%20Sarug.%20Die%20Forschung%20und%20das%20Heiligtum%20der%20Kirche/titleCreatorYear,,,to do,
"Grill, ",1971,Jacob von Sarug. Ausgewählte Briefe,http://zotero.org/groups/5027921/items/ZQANHKEB,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Grill%201971/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Jacob%20von%20Sarug.%20Ausgew%C3%A4hlte%20Briefe/titleCreatorYear,,,to do,
"Gwilliam, ",1890,"The Ammonian Sections, Eusebian Canons, and Harmonizing Tables in the Syriac Tetraevagelium, with Notices of Peshitto and other MSS. which Exhibit these Accessories of the Text",http://zotero.org/groups/5027921/items/GJWDL3FW,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Gwilliam%201890/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Ammonian%20Sections%2C%20Eusebian%20Canons%2C%20and%20Harmonizing%20Tables%20in%20the%20Syriac%20Tetraevagelium%2C%20with%20Notices%20of%20Peshitto%20and%20other%20MSS.%20which%20Exhibit%20these%20Accessories%20of%20the%20Text/titleCreatorYear,,,to do,
"Gzella, ",2017,De eerste wereldtaal: De geschiedenis van het Aramees,http://zotero.org/groups/5027921/items/FQQAM6UF,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Gzella%202017/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/De%20eerste%20wereldtaal%3A%20De%20geschiedenis%20van%20het%20Aramees/titleCreatorYear,,,to do,
"van Elverdinghe, Haelewyck, Somers, ",2016,Diverse Perspectives on the Manuscript Tradition of the Story of Zosimus,http://zotero.org/groups/5027921/items/83RSJ24T,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Elverdinghe%20Haelewyck%20Somers%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Diverse%20Perspectives%20on%20the%20Manuscript%20Tradition%20of%20the%20Story%20of%20Zosimus/titleCreatorYear,,,to do,
"Hage, Klimkeit (ed.), Heissig (ed.)",1987,Das Christentum in der Turfan-Oase. Zur Begegnung der Religionen in Zentralasien,http://zotero.org/groups/5027921/items/C4E6LFMI,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Hage%20Klimkeit%20Heissig%201987/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Das%20Christentum%20in%20der%20Turfan-Oase.%20Zur%20Begegnung%20der%20Religionen%20in%20Zentralasien/titleCreatorYear,,,to do,
"Hansbury, ",1993,Nature as Soteric: Syriac and Buddhist Traditions,http://zotero.org/groups/5027921/items/WPELWXCV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Hansbury%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nature%20as%20Soteric%3A%20Syriac%20and%20Buddhist%20Traditions/titleCreatorYear,,,to do,
"Hartung, ",2021,The Collection and Transmission of Late Antique Liturgical Poetry: A Comparative Approach,http://zotero.org/groups/5027921/items/QIKNH8HG,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Hartung%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Collection%20and%20Transmission%20of%20Late%20Antique%20Liturgical%20Poetry%3A%20A%20Comparative%20Approach/titleCreatorYear,,,to do,
