syriacaBiblUri,syriacaZoteroUri,syriacaCmosFormattedCitation,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/808,,,http://zotero.org/groups/4861694/items/W8BVTH4B,1979,1979,"Lucchesi,","Lucchesi,",Notice touchant l’homélie xiv de Sévère d’Antioche,Notice touchant l’Homélie XIV de Sévère d’Antioche,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/98,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Beck, Edmund",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/435,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Peter the Iberian,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/609,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yoḥannan of Dailam,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2542,https://zotero.org/groups/392292/items/36IJB4GS,,,1961,,", Beck (ed.)",,"Des heiligen Ephraem des Syrers Carmina Nisibena, I [Text]",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1371,https://zotero.org/groups/392292/items/K99QI7NG,,,1907,,", Guidi (ed.)",,Le synaxaire éthiopien,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2253,https://zotero.org/groups/392292/items/SA2CJ3VT,,http://zotero.org/groups/4861694/items/RBS4BBKQ,1966,1966,"Fiey,","Fiey,",Saint 'Azziza et son village de Zérini,Saint ‘Azzīza et son village de Zérīni,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1008,,,http://zotero.org/groups/4861694/items/L949XCBN,1968,1968,"Wiessner,","Wiessner,","Zum Problem der zeitlichen und örtlichen Festlegung der erhaltenen
        syro-persischen Märtyrerakten","Zum Problem der zeitlichen und örtlichen Festlegung der erhaltenen syro-persischen
        Märtyrerakten. Das Pusai-Martyrium","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/260,,,,2011,,"Koltun-Fromm, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Harris, James Rendel",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1654,,,,1911,,", Scher (ed.)",,"Traités d’Isaï le Docteur et de Hnana d’Adiabène sur les martyrs, le vendredi d’or et les rogations, suivis de la confession de foi à réciter par les évêques avant l’ordination",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1710,https://zotero.org/groups/392292/items/WSJU2NKX,,,1903,,"Théopiste, Nau (ed.)",,"Histoire de Dioscore, patriarche d'Alexandrie",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/592,,,,2011,,"Amar, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yaʿqub of Nisibis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2214,https://zotero.org/groups/392292/items/6D88BQ2A,,,1975,,"Festugière, ",,"Evagre, Histoire Ecclésiastique",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1141,,,http://zotero.org/groups/4861694/items/EYIRR374,1976,1976,"Vööbus,","Vööbus,","Découverte de la biographie de Théodote d’Amid par Sem’on de
        Samosate",Découverte de la biographie de Théodote d’Amid par Šem‘ôn de Samosate,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2223,https://zotero.org/groups/392292/items/ASXJUCTE,,,1850,,"British Museum, Department of Manuscripts, Madden, ",,"Catalogue of additions to the manuscripts in the British Museum in the
                year MDCCCXLI-MDCCCXLV",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1951,https://zotero.org/groups/392292/items/UEB9VQU9,,,1900,,"Nau, ",,"Vie et récits de l’abbé Daniel de Scété (VIe siècle): texte syriaque. Histoire
d’Andronicus et d’Athanasie, sa femme, et de la fin bienheureuse qu’ils firent",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/557,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Theodosios (patr.),,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1328,https://zotero.org/groups/392292/items/9X8NT6WN,,http://zotero.org/groups/4861694/items/9B88LNGQ,1910,1910,"Nau,","Nau, Leroy,","Les légendes syriaques d'Aaron de Saroug, de Maxime et Domèce, d'Abraham,
        maître de Barsoma, et de l'empereur Maurice. Les miracles de Saint Ptolémée.","Les légendes syriaques d’Aaron de Saroug, de Maxime et Domèce, d’Abraham, maître
        de Barsôma, et de l’empereur Maurice; Les miracles de Saint Ptolémée","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1334,https://zotero.org/groups/392292/items/BXI87DNV,,,2010,,"Fromage, ",,Murūg al-aḫyār fī tarāǧim al-abrār,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/418,,,,2011,,"Mengozzi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,ʿOnithā,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/95,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Baselios Gewargis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/112,,,,2011,,"Hansbury, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Beulay, Robert",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2469,https://zotero.org/groups/392292/items/KEZVX9HK,,,1996,,"Lantschoot, ",,"Inventaire des manuscrits syriaques des fonds Vatican (490-631), Barberini Oriental et Neofiti",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2428,https://zotero.org/groups/392292/items/XGHJ8W8H,,,forthcoming,,", ",,Sirach,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2427,https://zotero.org/groups/392292/items/BTUTUZFK,,,forthcoming,,", ",,Judith,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1047,,,,1988,,"Poupon, Temporini (ed.), Haase (ed.), Haase (ed.), Haase (ed.), Haase (ed.)",,Les ‘Actes de Pierre’ et leur remaniement,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1344,https://zotero.org/groups/392292/items/EIA2T7J4,,http://zotero.org/groups/4861694/items/NCU3N86S,1963,1963,"Devos,","Devos,",Commémoraisons de martyrs persans dans le synaxaire de Lund,Commemoraisons de martyrs persans dans le synaxaire de Lund,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2382,https://zotero.org/groups/392292/items/GEQPWRRP,,http://zotero.org/groups/4861694/items/3VU8M7FV,1987,1987,"Gelston,","Gelston,",The Peshiṭta of the Twelve Prophets,The Peshitta of the Twelve Prophets,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/502,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Shalliṭa of Reshʿayna,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/270,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Hippolytus of Rome,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/708,,,,1946,,"Armalé, ",,"Mār Yaʿqūb Usquf Sarūj al-Malfān,
                     baḥth intiqādī tārīkhī dīnī | مار يعقوب أسقف سروج الملفان : بحث إنتقادي تاريخي
                     ديني",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/412,,,,2011,,"Penn, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Nonos of Nisibis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/984,,,,1962,,"Arvanítīs/Αρβανίτης, ",,O Apóstolos Thōmás kai Syriakī́ Ekklīsía toy Malampár en tī istoría kai tō parónti | Ο Απόστολος Θωμάς και Συριακή Εκκλησία του Μαλαμπάρ εν τη ιστορία και τω παρόντι,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/467,,,,2011,,"Petersen, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Romanos the Melodist,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2207,https://zotero.org/groups/392292/items/42TZ8EMB,,,1999,,"van Esbroeck, Klugkist (ed.), Reinink (ed.), Drijvers (ed.)",,Helene à Edesse et la croix,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1967,https://zotero.org/groups/392292/items/A6KCU7Q5,,,1990,,", Palmer (ed.)",,The Garshuni Version of the Life of Theodotos of Amida,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1810,https://zotero.org/groups/392292/items/VIM9ISVF,,,1732,,", Assemanus (ed.), Benedictus (ed.), Assemanus (ed.)",,"Sancti patris nostri Ephraem Syri Opera omnia quae exstant Graece, Syriace, Latine,
in sex tomos distributa: ad mss. codices Vaticanos aliosque castigata, multis aucta, nova
interpretatione ... lectionibus illustrata: nunc primum ... e Bibliotheca Vaticana prodeunt",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1030,,,,1915,,"Allgeier, ",,"Untersuchungen zur syrischen Überlieferung der
                     Siebenschläferlegende",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/328,,,,2011,,"Amar, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Khouri-Sarkis, Gabriel",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/792,,,http://zotero.org/groups/4861694/items/78J9F868,1930,1930,"Moule,","Moule,",Christians in China before the year 1550,Christians in China before the Year 1550,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1965,https://zotero.org/groups/392292/items/7NJEAE7W,,http://zotero.org/groups/4861694/items/W6KWDUWK,1899,1899,"Nau,","Nau,",Opuscules maronites,Opuscules maronites,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1801,https://zotero.org/groups/392292/items/N48INWFN,,,1972,,", Beck (ed.)",,"Des Heiligen Ephraem des Syrers Hymnen auf Abraham Kidunaya und Julianos Saba
[Text]",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1383,https://zotero.org/groups/392292/items/NR45F82X,,http://zotero.org/groups/4861694/items/CERNBWKN,1902,1902,"Chabot,","Chabot,","Synodicon orientale, ou, Recueil de synodes nestoriens",Synodicon orientale ou recueil de synodes nestoriens,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/222,,,,2011,,"Kiraz, Aydin, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Gabriel, Fawlos",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2318,https://zotero.org/groups/392292/items/XA5X7F6X,,,1906,,"Bousquet, ",,Vie d'Olympias la diaconess,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/505,,,,2011,,"Harrak, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Sharfeh,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/811,,,,à paraître,,"Brock, ",,The XL Martyrs in Syriac Tradition,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/820,,,,1990,,"Harvey, ",,"Asceticism and Society in Crisis: John of Ephesus
                        and The Lives of the Eastern Saints",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/932,,,http://zotero.org/groups/4861694/items/43RRNWJU,1872,1872,"Geiger,","Geiger,",Sprachliche Bemerkungen zu Wright’s Apocryphal Acts,Sprachliche Bemerkungen zu Wright’s Apocryphal Acts,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/679,,,,1919,,", Nau (ed.), Graffin (ed.)",,Tomus Duodecimus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1976,https://zotero.org/groups/392292/items/GW5WDIJX,,,1928,,"Julian, Gollancz (ed.)",,"Julian the Apostate, now translated for the first-time from the Syriac original the
only known ms. in the British museum",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/454,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Qiryo, Yuḥanna",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/42,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Amīra, Jirjis",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/807,,,,1983,,"Junod, Kaestli, ",,Acta Iohannis. Textus alii - commentarius. Indices,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2024,https://zotero.org/groups/392292/items/UJP8DUJ4,,,1913,,", Bickell (ed.), Landersdorfer (ed.)",,"Ausgewählte Schriften der syrischen Dichter Cyrillonas, Baläus, Isaak von
Antiochien und Jakob von Sarug",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/115,,,,2011,,"Juckel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Bible, New Testament manuscripts",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/6,,,,1924,,", ",,Ktābā d-metqre margānitā d-ʿal šrārā da-kresṭyānutā | ܟܬ̣ܵܒ̣ܵܐ ܕܡܸܬ̣ܩܪܸܐ ܡܪܓܢܝܬ̣ܐ ܕܥܲܠ ܫܪܵܪܵܐ ܕܲܟ̣ܪܸܣܛܝܵܢܘܼܬ̣ܵܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2057,https://zotero.org/groups/392292/items/EXHI59NM,,,1906,,", Rahmani (ed.)",,"S. Ephraemi Hymni de virginitate, quos e codice Vaticano III nunc primum edidit,
illustravit et latine vertit",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/182,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Diosqoros of Gozarto,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1107,,,,1973,,"de Halleux, ",,CR de l’éd. de Shahid,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/141,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Chronicle of Edessa,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2374,https://zotero.org/groups/392292/items/CV48QPBF,,,2015,,", Cook (ed.), Kiraz (ed.), Bali (ed.)",,The Syriac Peshiṭta Bible with English Translation: Numbers,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1424,https://zotero.org/groups/392292/items/ZRJ2795G,,,1900,,"Biblioteca apostolica vaticana, ",,Studi e testi.,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/714,,,http://zotero.org/groups/4861694/items/MS8YP4GC,1923,1923,"Bousset,","Bousset,",Apophtegmata. Studien zur Geschichte des ältesten Mönchtums,Apophthegmata: Studien zur Geschichte des ältesten Mönchtums,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1836,https://zotero.org/groups/392292/items/CZAZPKBR,,http://zotero.org/groups/4861694/items/KWVYUQPG,1972,1972,"Krüger,","Krüger,","Die sogenannte Philoxenosvita und die Kurzvita des Jacob von
        Serugh",Die sogenannte Philoxenosvita und die Kurzvita des Jacob von Serugh,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1038,,,http://zotero.org/groups/4861694/items/W34I8MF7,1994,1994,"Van Esbroeck, Lavenant (ed.)","van Esbroeck, Lavenant (ed.)","La Légende des Sept Dormants d’Éphèse selon le Codex Syriaque N.S. 4 de
        Saint-Pétersbourg","La légende des Sept Dormants d’Ephèse selon le codex syriaque N.S. 4 de
        Saint-Petersbourg","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2417,https://zotero.org/groups/392292/items/253RPWV7,,,2013,,", Nakano (ed.), Albert (ed.)",,Ezra and Nehemiah,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/439,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"van der Ploeg, Johannes P. M.",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1996,https://zotero.org/groups/392292/items/7QMAE4BM,,http://zotero.org/groups/4861694/items/24ZEQ6FI,1903,1903,"Ryssel,","Ryssel,",Der Urtext der Cyprianuslegende,Der Urtext der Cyprianuslegende,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2170,,,http://zotero.org/groups/4861694/items/TBND4WF3,2012,2012,"Bitton-Ashkelony,","Bitton-Ashkelony,","Pure Prayer and Ignorance: Dadisho‘ Qatraya and the Greek Ascetic
        Legacy","Pure Prayer and Ignorance: Dadisho‘ Qatraya and the Greek Ascetic
        Legacy","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1325,https://zotero.org/groups/392292/items/9H3V7475,,http://zotero.org/groups/4861694/items/DXAF84BC,1965,1965,"Fiey,","Fiey,",L'apport de Mgr Addaï Scher († 1915) à l'hagiographie orientale,L’apport de Mgr Addaï Scher (†1915) à l’hagiographie orientale,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/486,,,,2011,,"Kiraz, Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Scher, Addai",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2400,https://zotero.org/groups/392292/items/J2Z3U33J,,,1979,,", Lella (ed.)",,Proverbs,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1091,,,http://zotero.org/groups/4861694/items/8PCE55SL,1969,1969,"Brock,","Brock,",Notes on some texts in the Mingana collection,Notes on Some Texts in the Mingana Collection,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1601,,,,2013,,", Hilkens (ed.), Delacenserie (ed.), Van Hoof (ed.), Focanti (ed.), Conterno (ed.), Mazzola (ed.), Manafis (ed.), Van Nuffelen (ed.)",,Clavis Historicorum Tardae Antiquitatis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2098,https://zotero.org/groups/392292/items/CAHKJHQD,,,1987,,", Ri (ed.)",,La Caverne des trésors: les deux recensions syriaques [Translation],,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/252,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Habbi, Yusuf",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1374,https://zotero.org/groups/392292/items/KRZN3GAB,,http://zotero.org/groups/4861694/items/DCDLLQUC,1748,1748,"Assemani,","Assemani,",Acta Sanctorum Martyrum Orientalium et Occidentalium,"Acta Sanctorum Martyrum Orientalium et Occidentalium in duas partes distributa,
        adcedunt Acta S. Simeonis Stylitae","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/322,,,,2011,,"Immerzeel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Kaftun, Dayr",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1721,,,http://zotero.org/groups/4861694/items/2DDWL4VU,1998,1998,"Dempsey,","Dempsey,",St. George: The Indigenous Foreigner in Kerala Christianity,St. George: The Indigenous Foreigner in Kerala Christianity,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2324,,,,1994,,"Pratten, Coxe (ed.), Roberts (ed.), Donaldson (ed.)",,Memoirs of Edessa and Other Ancient Syriac Documents,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/504,,,,2011,,"Reinink, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ṣharbokht bar Msargis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/906,,,http://zotero.org/groups/4861694/items/Y5LIA88U,1953,1953,"Palachkovsky,","Palachkovsky,","Les saints Abdas, martyrs persans","Les saints Abdas, martyrs persans",1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1399,https://zotero.org/groups/392292/items/RTFKFDVQ,,,1935,,"Benedictines, Baudot, Chaussin, ",,"Vies des saints et des bienheureux selon l'ordre du calendrier: avec
                l'historique des fêtes",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/466,,,,2011,,"Watt, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Rhetoric,,5. no match,,,,not checked,FALSE,1
